2.087139785289764404e-01,3.485593795776367188e-01,1.201686561107635498e-01,1.377371698617935181e-01,1.848208010196685791e-01
2.742049396038055420e-01,3.222614824771881104e-01,1.632508784532546997e-01,1.144876331090927124e-01,1.257950514554977417e-01
2.052785903215408325e-01,2.805474102497100830e-01,2.316715568304061890e-01,9.677419066429138184e-02,1.857282519340515137e-01
3.203187286853790283e-01,1.617529839277267456e-01,1.689243018627166748e-01,1.824701279401779175e-01,1.665338724851608276e-01
3.171521127223968506e-01,2.071197479963302612e-01,1.585760563611984253e-01,1.165048554539680481e-01,2.006472498178482056e-01
2.721382081508636475e-01,2.303815633058547974e-01,2.044636309146881104e-01,1.043916493654251099e-01,1.886249035596847534e-01
2.755980789661407471e-01,2.411483228206634521e-01,1.090909093618392944e-01,1.263157874345779419e-01,2.478468865156173706e-01
2.419871836900711060e-01,1.923076957464218140e-01,2.724359035491943359e-01,1.410256475210189819e-01,1.522435843944549561e-01
2.284011840820312500e-01,2.899702191352844238e-01,1.529294997453689575e-01,1.638530343770980835e-01,1.648460775613784790e-01
3.125000000000000000e-01,2.219827622175216675e-01,1.659482717514038086e-01,1.293103396892547607e-01,1.702586263418197632e-01
2.994285821914672852e-01,2.594285607337951660e-01,9.942857176065444946e-02,2.114285677671432495e-01,1.302857100963592529e-01
1.722737699747085571e-01,3.462876975536346436e-01,1.890951246023178101e-01,1.397911757230758667e-01,1.525522023439407349e-01
2.606873512268066406e-01,2.657166719436645508e-01,1.634534746408462524e-01,1.165129914879798889e-01,1.936295032501220703e-01
1.940063089132308960e-01,2.555205225944519043e-01,1.687697172164916992e-01,1.750788688659667969e-01,2.066246122121810913e-01
2.065378874540328979e-01,2.095096558332443237e-01,2.719167768955230713e-01,1.456166356801986694e-01,1.664190143346786499e-01
4.380973577499389648e-01,1.309179812669754028e-01,1.613691896200180054e-01,1.435874551534652710e-01,1.260280013084411621e-01
1.912650465965270996e-01,2.454819232225418091e-01,2.259036004543304443e-01,1.837349385023117065e-01,1.536144465208053589e-01
2.255965322256088257e-01,2.754880785942077637e-01,2.386117130517959595e-01,8.893709629774093628e-02,1.713666021823883057e-01
1.668952852487564087e-01,2.670324742794036865e-01,1.495198905467987061e-01,1.842706948518753052e-01,2.322816699743270874e-01
2.384937107563018799e-01,2.887029349803924561e-01,2.175732105970382690e-01,1.046025082468986511e-01,1.506276130676269531e-01
1.524500846862792969e-01,3.853599429130554199e-01,1.972171813249588013e-01,1.088929176330566406e-01,1.560798436403274536e-01
2.732067406177520752e-01,2.457805722951889038e-01,1.909282654523849487e-01,1.424050629138946533e-01,1.476793140172958374e-01
1.311717033386230469e-01,3.537214398384094238e-01,1.798084080219268799e-01,1.503316164016723633e-01,1.849668473005294800e-01
2.447129935026168823e-01,2.205438017845153809e-01,1.397280991077423096e-01,1.676737219095230103e-01,2.273413836956024170e-01
2.748691141605377197e-01,2.984293103218078613e-01,2.617801129817962646e-01,3.403141349554061890e-02,1.308900564908981323e-01
2.685643434524536133e-01,1.881188154220581055e-01,3.007425665855407715e-01,1.175742521882057190e-01,1.250000000000000000e-01
2.505910098552703857e-01,2.830969393253326416e-01,2.074468135833740234e-01,9.397163242101669312e-02,1.648936122655868530e-01
3.913043439388275146e-01,1.716247051954269409e-01,2.059496492147445679e-01,1.647597253322601318e-01,6.636155396699905396e-02
1.455546766519546509e-01,2.006294280290603638e-01,1.675845831632614136e-01,1.990558654069900513e-01,2.871754467487335205e-01
2.903563976287841797e-01,2.945492565631866455e-01,1.174004152417182922e-01,1.551362574100494385e-01,1.425576508045196533e-01
1.223021596670150757e-01,1.474820226430892944e-01,5.467625856399536133e-01,5.755395814776420593e-02,1.258992850780487061e-01
1.644187569618225098e-01,3.442517817020416260e-01,1.759794503450393677e-01,1.669878065586090088e-01,1.483622342348098755e-01
1.639824360609054565e-01,2.957540154457092285e-01,2.122986763715744019e-01,1.595900505781173706e-01,1.683748215436935425e-01
2.902298867702484131e-01,1.458333283662796021e-01,1.853448301553726196e-01,2.334770113229751587e-01,1.451149433851242065e-01
2.359249442815780640e-01,2.841823101043701172e-01,1.823056340217590332e-01,1.099195778369903564e-01,1.876675635576248169e-01
3.275662958621978760e-01,2.445213347673416138e-01,1.268742680549621582e-01,1.430219113826751709e-01,1.580161452293395996e-01
3.071895241737365723e-01,3.071895241737365723e-01,1.655773371458053589e-01,1.198257058858871460e-01,1.002178639173507690e-01
3.515439629554748535e-01,2.304038107395172119e-01,2.030878961086273193e-01,1.270783841609954834e-01,8.788599073886871338e-02
2.203125059604644775e-01,2.171875089406967163e-01,2.734375000000000000e-01,8.437500149011611938e-02,2.046875059604644775e-01
2.570390701293945312e-01,2.988192737102508545e-01,1.344232559204101562e-01,1.489554941654205322e-01,1.607629507780075073e-01
3.369098603725433350e-01,2.124463468790054321e-01,1.909871250391006470e-01,1.223175972700119019e-01,1.373390555381774902e-01
1.145181506872177124e-01,2.528160214424133301e-01,2.040050029754638672e-01,1.495619565248489380e-01,2.790988683700561523e-01
1.904761940240859985e-01,3.785103857517242432e-01,2.026862055063247681e-01,7.936508208513259888e-02,1.489621549844741821e-01
3.723076879978179932e-01,1.938461512327194214e-01,1.692307740449905396e-01,9.538461267948150635e-02,1.692307740449905396e-01
3.354430496692657471e-01,1.424050629138946533e-01,2.341772168874740601e-01,1.582278460264205933e-01,1.297468394041061401e-01
3.701149523258209229e-01,1.931034475564956665e-01,1.885057389736175537e-01,1.126436740159988403e-01,1.356321871280670166e-01
1.979166716337203979e-01,3.314394056797027588e-01,9.280303120613098145e-02,1.164772734045982361e-01,2.613636553287506104e-01
2.836879491806030273e-01,1.985815614461898804e-01,1.962174922227859497e-01,8.747044950723648071e-02,2.340425550937652588e-01
3.842974901199340820e-01,2.148760259151458740e-01,1.942148655652999878e-01,8.264462649822235107e-02,1.239669397473335266e-01
2.200460880994796753e-01,1.877880245447158813e-01,1.509216576814651489e-01,8.294931054115295410e-02,3.582949340343475342e-01
6.267806142568588257e-02,2.273504287004470825e-01,1.168091148138046265e-01,1.615384519100189209e-01,4.316239058971405029e-01
1.459754407405853271e-01,2.100954949855804443e-01,1.691678017377853394e-01,1.828103661537170410e-01,2.919508814811706543e-01
2.554644644260406494e-01,1.980874240398406982e-01,1.857923418283462524e-01,1.010928899049758911e-01,2.595628201961517334e-01
7.717041671276092529e-02,2.835125923156738281e-01,1.265106946229934692e-01,1.557822376489639282e-01,3.570240736007690430e-01
1.340033411979675293e-01,1.943048536777496338e-01,1.348408758640289307e-01,1.072026789188385010e-01,4.296482503414154053e-01
1.100569218397140503e-01,2.741935551166534424e-01,1.119544580578804016e-01,2.030360549688339233e-01,3.007590174674987793e-01
1.322373151779174805e-01,2.215868532657623291e-01,1.272337436676025391e-01,1.179413869976997375e-01,4.010007381439208984e-01
1.171702295541763306e-01,2.675018608570098877e-01,1.260132640600204468e-01,1.090641170740127563e-01,3.802505731582641602e-01
1.009970232844352722e-01,2.893953323364257812e-01,1.056584268808364868e-01,1.606888473033905029e-01,3.432604074478149414e-01
1.846522837877273560e-01,1.294964104890823364e-01,1.678657084703445435e-01,8.393285423517227173e-02,4.340527653694152832e-01
4.274809062480926514e-01,2.137404531240463257e-01,1.526717543601989746e-01,9.923664480447769165e-02,1.068702265620231628e-01
7.359393686056137085e-02,2.784204185009002686e-01,1.132828071713447571e-01,1.453928947448730469e-01,3.893099427223205566e-01
3.333333432674407959e-01,2.026143819093704224e-01,1.633986979722976685e-01,1.209150329232215881e-01,1.797385662794113159e-01
1.983002871274948120e-01,2.322946190834045410e-01,2.407931983470916748e-01,1.869688332080841064e-01,1.416430622339248657e-01
7.809694856405258179e-02,2.289048582315444946e-01,9.694793820381164551e-02,1.418312489986419678e-01,4.542190432548522949e-01
1.379656344652175903e-01,2.617584466934204102e-01,1.027216911315917969e-01,1.487520486116409302e-01,3.488022089004516602e-01
1.855583488941192627e-01,2.325776666402816772e-01,1.343408823013305664e-01,1.276238411664962769e-01,3.198992311954498291e-01
2.123176604509353638e-01,1.458670943975448608e-01,1.572123169898986816e-01,1.491085886955261230e-01,3.354943096637725830e-01
2.849161922931671143e-01,1.955307275056838989e-01,2.150837928056716919e-01,1.173184290528297424e-01,1.871508359909057617e-01
1.448275893926620483e-01,1.258620619773864746e-01,2.362068891525268555e-01,1.862068921327590942e-01,3.068965375423431396e-01
1.638861596584320068e-01,2.384690940380096436e-01,1.393523067235946655e-01,1.462217867374420166e-01,3.120706677436828613e-01
8.908825367689132690e-02,2.875025868415832520e-01,1.024410575628280640e-01,1.729605644941329956e-01,3.480075001716613770e-01
2.121739238500595093e-01,1.982608735561370850e-01,1.460869610309600830e-01,1.426087021827697754e-01,3.008695840835571289e-01
1.347150355577468872e-01,1.709844619035720825e-01,1.461139917373657227e-01,1.772020757198333740e-01,3.709844648838043213e-01
1.963470280170440674e-01,2.130898088216781616e-01,8.828005939722061157e-02,1.841704696416854858e-01,3.181126415729522705e-01
1.015479862689971924e-01,2.365325093269348145e-01,1.281733810901641846e-01,1.795665621757507324e-01,3.541795611381530762e-01
2.074999958276748657e-01,1.850000023841857910e-01,2.175000011920928955e-01,1.875000000000000000e-01,2.025000005960464478e-01
1.389922201633453369e-01,2.492391020059585571e-01,1.416976749897003174e-01,1.379776895046234131e-01,3.320933580398559570e-01
2.946954965591430664e-01,2.043222039937973022e-01,1.866404712200164795e-01,1.001964658498764038e-01,2.141453921794891357e-01
1.784539520740509033e-01,2.582236826419830322e-01,1.595394760370254517e-01,1.291118413209915161e-01,2.746710479259490967e-01
4.508196413516998291e-01,1.311475336551666260e-01,1.475409716367721558e-01,7.377048581838607788e-02,1.967213004827499390e-01
4.299516975879669189e-01,1.787439584732055664e-01,1.787439584732055664e-01,9.661835432052612305e-02,1.159420311450958252e-01
8.639308810234069824e-02,2.826673686504364014e-01,1.131209507584571838e-01,1.417386531829833984e-01,3.760799169540405273e-01
3.415685519576072693e-02,3.283037543296813965e-01,8.903995901346206665e-02,1.480683088302612305e-01,4.004310965538024902e-01
1.621621698141098022e-01,2.972972989082336426e-01,5.405405536293983459e-02,2.162162214517593384e-01,2.702702879905700684e-01
5.344827771186828613e-01,1.206896528601646423e-01,8.620689809322357178e-02,1.724137961864471436e-01,8.620689809322357178e-02
7.518797181546688080e-03,2.481203079223632812e-01,1.052631586790084839e-01,2.406015098094940186e-01,3.984962403774261475e-01
1.710213720798492432e-02,1.011876463890075684e-01,1.434679329395294189e-01,9.453681856393814087e-02,6.437054872512817383e-01
1.731651276350021362e-01,1.100917384028434753e-01,1.880733817815780640e-01,3.291284143924713135e-01,1.995412707328796387e-01
4.154929518699645996e-01,8.450704067945480347e-02,1.619718223810195923e-01,1.408450603485107422e-01,1.971831023693084717e-01
1.559633016586303711e-01,1.431192606687545776e-01,1.449541300535202026e-01,2.477064281702041626e-01,3.082568943500518799e-01
0.000000000000000000e+00,3.333333432674407959e-01,0.000000000000000000e+00,6.666666865348815918e-01,0.000000000000000000e+00
6.500000357627868652e-01,5.000000447034835815e-02,1.500000059604644775e-01,1.000000089406967163e-01,5.000000447034835815e-02
2.241379320621490479e-01,3.448275849223136902e-02,1.034482717514038086e-01,2.586206793785095215e-01,3.793103396892547607e-01
1.762048155069351196e-01,1.460843384265899658e-01,8.584336936473846436e-02,4.518072009086608887e-01,1.400602310895919800e-01
2.049180269241333008e-01,2.540983557701110840e-01,1.475409716367721558e-01,2.213114649057388306e-01,1.721311360597610474e-01
6.060606241226196289e-01,1.212121248245239258e-01,1.818181872367858887e-01,6.060606241226196289e-02,3.030303120613098145e-02
1.944444477558135986e-01,1.527777761220932007e-01,9.722222387790679932e-02,2.222222238779067993e-01,3.333333432674407959e-01
1.149068325757980347e-01,1.252588033676147461e-01,2.049689441919326782e-01,3.188405930995941162e-01,2.360248565673828125e-01
1.109374985098838806e-01,1.906249970197677612e-01,1.984374970197677612e-01,3.687500059604644775e-01,1.312500089406967163e-01
2.711111307144165039e-01,1.200000047683715820e-01,2.311111092567443848e-01,1.733333319425582886e-01,2.044444531202316284e-01
7.936508208513259888e-02,9.523810446262359619e-02,6.349206715822219849e-02,7.460317611694335938e-01,1.587301678955554962e-02
1.818181872367858887e-01,9.090909361839294434e-02,1.363636404275894165e-01,3.181818127632141113e-01,2.727272808551788330e-01
1.764705926179885864e-01,9.243697673082351685e-02,1.344537883996963501e-01,3.025210201740264893e-01,2.941176593303680420e-01
5.000000074505805969e-02,2.678571343421936035e-01,6.785714626312255859e-02,3.642857074737548828e-01,2.500000000000000000e-01
4.516128823161125183e-02,2.000000029802322388e-01,1.741935461759567261e-01,2.774193584918975830e-01,3.032258152961730957e-01
3.448275923728942871e-01,6.896551698446273804e-02,1.724137924611568451e-02,4.137930870056152344e-01,1.551724076271057129e-01
2.260569483041763306e-01,1.734253764152526855e-01,2.217428833246231079e-01,1.553063094615936279e-01,2.234685122966766357e-01
3.802816867828369141e-01,9.859155118465423584e-02,2.253521084785461426e-01,8.450704067945480347e-02,2.112676054239273071e-01
4.705882370471954346e-01,2.000000029802322388e-01,8.235294371843338013e-02,7.058823853731155396e-02,1.764705926179885864e-01
4.285714328289031982e-01,1.428571492433547974e-01,2.000000029802322388e-01,1.000000014901161194e-01,1.285714358091354370e-01
3.851851820945739746e-01,1.037037000060081482e-01,1.555555462837219238e-01,2.296296209096908569e-01,1.259259283542633057e-01
3.305784985423088074e-02,9.917354583740234375e-02,5.785123631358146667e-02,5.950412750244140625e-01,2.148760259151458740e-01
5.526315569877624512e-01,1.052631586790084839e-01,2.368421107530593872e-01,2.631578966975212097e-02,7.894736528396606445e-02
1.935483813285827637e-01,1.612903177738189697e-01,2.258064448833465576e-01,2.258064448833465576e-01,1.935483813285827637e-01
2.711864411830902100e-01,8.474576473236083984e-02,1.355932205915451050e-01,2.372881323099136353e-01,2.711864411830902100e-01
2.554585337638854980e-01,1.179039329290390015e-01,1.506550312042236328e-01,2.489082962274551392e-01,2.270742356777191162e-01
5.428571701049804688e-01,1.571428626775741577e-01,1.571428626775741577e-01,8.571428805589675903e-02,5.714285746216773987e-02
5.283018946647644043e-01,7.547169923782348633e-02,0.000000000000000000e+00,5.660377442836761475e-02,3.396226465702056885e-01
5.879120826721191406e-01,5.494505539536476135e-02,5.494505539536476135e-02,1.263736337423324585e-01,1.758241802453994751e-01
2.374100834131240845e-01,1.798561215400695801e-01,1.294964104890823364e-01,1.726618707180023193e-01,2.805755436420440674e-01
2.745098173618316650e-01,9.803921729326248169e-02,2.156862765550613403e-01,1.960784345865249634e-01,2.156862765550613403e-01
1.052631586790084839e-01,2.105263173580169678e-01,3.684210479259490967e-01,2.631579041481018066e-01,5.263157933950424194e-02
1.440677940845489502e-01,1.949152499437332153e-01,1.779661029577255249e-01,3.389830589294433594e-01,1.440677940845489502e-01
4.857143163681030273e-01,8.571428805589675903e-02,1.238095313310623169e-01,8.571428805589675903e-02,2.190476208925247192e-01
3.513513505458831787e-01,1.756756752729415894e-01,2.027027010917663574e-01,9.459459781646728516e-02,1.756756752729415894e-01
5.263157933950424194e-02,2.368421107530593872e-01,0.000000000000000000e+00,5.263158082962036133e-01,1.842105239629745483e-01
4.375000000000000000e-01,9.895833581686019897e-02,1.197916716337203979e-01,2.864583432674407959e-01,5.729166790843009949e-02
3.846153914928436279e-01,1.360946744680404663e-01,1.183431968092918396e-01,2.603550255298614502e-01,1.005917191505432129e-01
1.785714328289031982e-01,1.428571492433547974e-01,1.785714328289031982e-01,2.857142984867095947e-01,2.142857313156127930e-01
1.088435351848602295e-01,1.649659872055053711e-01,1.190476194024085999e-01,3.197278976440429688e-01,2.874149680137634277e-01
3.125000000000000000e-01,2.670454680919647217e-01,1.420454531908035278e-01,1.420454531908035278e-01,1.363636404275894165e-01
4.166666865348815918e-01,1.666666716337203979e-01,1.666666716337203979e-01,1.500000059604644775e-01,1.000000089406967163e-01
4.482758641242980957e-01,6.896551698446273804e-02,6.896551698446273804e-02,1.379310339689254761e-01,2.758620679378509521e-01
1.377899050712585449e-01,2.019099593162536621e-01,1.064120084047317505e-01,3.615279793739318848e-01,1.923601627349853516e-01
2.325141876935958862e-01,8.128544688224792480e-02,1.247637048363685608e-01,3.837429285049438477e-01,1.776937693357467651e-01
9.685864299535751343e-02,1.701570749282836914e-01,2.277486920356750488e-01,3.376963436603546143e-01,1.675392687320709229e-01
1.801346689462661743e-01,2.474747449159622192e-01,1.919191926717758179e-01,2.239057123661041260e-01,1.565656512975692749e-01
4.635416865348815918e-01,1.354166716337203979e-01,1.927083432674407959e-01,9.895833581686019897e-02,1.093750000000000000e-01
2.621664106845855713e-01,1.868131905794143677e-01,2.668759822845458984e-01,1.632653176784515381e-01,1.208791211247444153e-01
1.034482717514038086e-01,2.413793057203292847e-01,4.482758641242980957e-01,1.379310339689254761e-01,6.896551698446273804e-02
1.848484724760055542e-01,2.303030192852020264e-01,2.878787815570831299e-01,1.515151411294937134e-01,1.454545408487319946e-01
2.650602459907531738e-01,3.273092210292816162e-01,2.068272978067398071e-01,5.220883339643478394e-02,1.485943794250488281e-01
7.037037014961242676e-01,3.703703731298446655e-02,7.407407462596893311e-02,7.407407462596893311e-02,1.111111119389533997e-01
4.770641922950744629e-01,2.018348574638366699e-01,1.651376038789749146e-01,9.174311161041259766e-02,6.422018259763717651e-02
